InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C14H9NO/c15-13-9-4-2-1-3-8(9)7-11-10(13)5-6-12-14(11)16-12/h1-7H,15H2",IMUNRHLUZTTXOO-UHFFFAOYSA-N,NC1=C2C=CC=CC2=CC3=C4C(=CC=C13)O4,,,C14H9NO,207.068413908,2.7578000000000005,0,0,0,BTM00998,BTM00998,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,175,NC1=C2C=CC=CC2=CC3=CC=CC=C13,"InChI=1S/C14H11N/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,15H2",LHNICELDCMPPDE-UHFFFAOYSA-N,,193.0891
"InChI=1S/C14H9NO/c15-13-10-4-2-1-3-8(10)7-9-5-6-11-14(16-11)12(9)13/h1-7H,15H2",DQRPGINNOOMSJR-UHFFFAOYSA-N,NC1=C2C=CC=CC2=CC3=CC=C4C(=C13)O4,,,C14H9NO,207.068413908,2.7578000000000005,0,0,0,BTM00999,BTM00999,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,175,NC1=C2C=CC=CC2=CC3=CC=CC=C13,"InChI=1S/C14H11N/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,15H2",LHNICELDCMPPDE-UHFFFAOYSA-N,,193.0891
"InChI=1S/C16H11NO/c17-16-13(18)8-7-11-10-5-1-3-9-4-2-6-12(14(9)10)15(11)16/h1-8,18H,17H2",KMQODYSURXFGAB-UHFFFAOYSA-N,NC1=C(C=CC=2C=3C=CC=C4C=CC=C(C12)C34)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM01000,BTM01000,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,176,NC1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34,"InChI=1S/C16H11N/c17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9H,17H2",AECDQNMVIJWYBL-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c17-14-8-10(18)7-13-11-5-1-3-9-4-2-6-12(15(9)11)16(13)14/h1-8,18H,17H2",LTTARRVELLLUIW-UHFFFAOYSA-N,NC1=CC(=CC=2C=3C=CC=C4C=CC=C(C12)C34)O,,,C16H11NO,233.084063972,3.0585999999999998,0,0,0,BTM01001,BTM01001,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,176,NC1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34,"InChI=1S/C16H11N/c17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9H,17H2",AECDQNMVIJWYBL-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c18-17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9,17-18H",BPCPKGUWLZNISQ-UHFFFAOYSA-N,N(C1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34)O,,,C16H11NO,233.084063972,3.3186999999999998,0,0,0,BTM01002,BTM01002,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,176,NC1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34,"InChI=1S/C16H11N/c17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9H,17H2",AECDQNMVIJWYBL-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H9NO/c17-12-6-2-3-8-11-7-13-16(18-13)10-5-1-4-9(14(10)11)15(8)12/h1-7H,17H2",ATKUPMLZFSVOQJ-UHFFFAOYSA-N,NC1=CC=CC=2C=3C=C4C(=C5C=CC=C(C12)C35)O4,,,C16H9NO,231.068413908,3.0562000000000005,0,0,0,BTM01003,BTM01003,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,176,NC1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34,"InChI=1S/C16H11N/c17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9H,17H2",AECDQNMVIJWYBL-UHFFFAOYSA-N,,217.0891
"InChI=1S/C16H11NO/c17-12-6-2-4-9-8-3-1-5-10-14(8)11(15(9)12)7-13-16(10)18-13/h1-7,13,16H,17H2",YYLHZDUAPMJTCN-UHFFFAOYSA-N,NC1=CC=CC=2C=3C=CC=C4C5C(C=C(C12)C34)O5,,,C16H11NO,233.084063972,2.2790999999999992,0,0,0,BTM01004,BTM01004,Epoxidation of arene,BTMR1027,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,176,NC1=CC=CC=2C=3C=CC=C4C=CC=C(C12)C34,"InChI=1S/C16H11N/c17-14-9-3-7-12-11-6-1-4-10-5-2-8-13(15(10)11)16(12)14/h1-9H,17H2",AECDQNMVIJWYBL-UHFFFAOYSA-N,,217.0891
"InChI=1S/C7H6N2OS/c8-6-5(10)2-1-4-3-9-11-7(4)6/h1-3,10H,8H2",VDWUTPPYQPGUCP-UHFFFAOYSA-N,NC1=C(C=CC=2C=NSC12)O,,,C7H6N2OS,166.020083812,1.1555000000000002,0,0,0,BTM01005,BTM01005,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,177,NC1=CC=CC=2C=NSC12,"InChI=1S/C7H6N2S/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,8H2",NEROCZWWNXWPOV-UHFFFAOYSA-N,,150.0251
"InChI=1S/C7H6N2OS/c8-6-2-5(10)1-4-3-9-11-7(4)6/h1-3,10H,8H2",FTSQYXHQJSQURC-UHFFFAOYSA-N,NC1=CC(=CC=2C=NSC12)O,,,C7H6N2OS,166.020083812,1.1555000000000002,0,0,0,BTM01006,BTM01006,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,177,NC1=CC=CC=2C=NSC12,"InChI=1S/C7H6N2S/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,8H2",NEROCZWWNXWPOV-UHFFFAOYSA-N,,150.0251
"InChI=1S/C7H6N2OS/c10-9-6-3-1-2-5-4-8-11-7(5)6/h1-4,9-10H",FVMFIBXPQRAGLD-UHFFFAOYSA-N,N(C1=CC=CC=2C=NSC12)O,,,C7H6N2OS,166.020083812,1.4155999999999997,0,0,0,BTM01007,BTM01007,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,177,NC1=CC=CC=2C=NSC12,"InChI=1S/C7H6N2S/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,8H2",NEROCZWWNXWPOV-UHFFFAOYSA-N,,150.0251
"InChI=1S/C12H12N2O3/c13-8-2-1-6(3-11(8)16)7-4-12(17)9(14)5-10(7)15/h1-5,15-17H,13-14H2",MMPGZHPPOQIMMS-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=C(C=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.4352000000000003,0,1,1,BTM01008,BTM01008,p-Hydroxylation of phenol,BTMR1038,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-2-1-6(3-9(8)15)7-4-10(16)12(14)11(17)5-7/h1-5,15-17H,13-14H2",JOGHAVQEDSKCSM-UHFFFAOYSA-N,NC1=C(C=C(C=C1O)C2=CC=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.4352000000000003,0,1,1,BTM01009,BTM01009,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-2-1-6(3-11(8)16)7-4-12(17)9(14)5-10(7)15/h1-5,15-17H,13-14H2",MMPGZHPPOQIMMS-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=C(C=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.4352000000000003,0,1,1,BTM01008,BTM01008,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-3-1-6(5-10(8)15)7-2-4-9(14)12(17)11(7)16/h1-5,15-17H,13-14H2",GFVRAHMICFWLPF-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2O,,,C12H12N2O3,232.084792244,1.4352000000000003,0,1,1,BTM01010,BTM01010,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-2-1-6(3-9(8)15)7-4-10(16)12(14)11(17)5-7/h1-5,15-17H,13-14H2",JOGHAVQEDSKCSM-UHFFFAOYSA-N,NC1=C(C=C(C=C1O)C2=CC=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.4352000000000003,0,1,1,BTM01009,BTM01009,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-2-1-6(3-11(8)16)7-4-12(17)9(14)5-10(7)15/h1-5,15-17H,13-14H2",MMPGZHPPOQIMMS-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=C(C=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.4352000000000003,0,1,1,BTM01008,BTM01008,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-3-1-6(5-10(8)15)7-2-4-9(14)12(17)11(7)16/h1-5,15-17H,13-14H2",GFVRAHMICFWLPF-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2O,,,C12H12N2O3,232.084792244,1.4352000000000003,0,1,1,BTM01010,BTM01010,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-9-3-1-7(5-11(9)15)8-2-4-10(14-17)12(16)6-8/h1-6,14-17H,13H2",FCZMYVKVRHSZSD-UHFFFAOYSA-N,N(C1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.6952999999999996,0,1,1,BTM01011,BTM01011,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-8-3-1-6(5-10(8)15)7-2-4-9(14)12(17)11(7)16/h1-5,15-17H,13-14H2",GFVRAHMICFWLPF-UHFFFAOYSA-N,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2O,,,C12H12N2O3,232.084792244,1.4352000000000003,0,1,1,BTM01010,BTM01010,O-Hydroxylation of phenol,BTMR1037,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-7-2-1-5(3-8(7)15)6-4-9(16)10(14)12-11(6)17-12/h1-4,11-12,15-16H,13-14H2",GSGJVKPBZSVUBZ-UHFFFAOYSA-N,NC=1C2C(C(=CC1O)C3=CC=C(N)C(O)=C3)O2,,,C12H12N2O3,232.08479224399997,-0.3597,0,1,1,BTM01012,BTM01012,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H12N2O3/c13-9-3-1-7(5-11(9)15)8-2-4-10(14-17)12(16)6-8/h1-6,14-17H,13H2",FCZMYVKVRHSZSD-UHFFFAOYSA-N,N(C1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2)O,,,C12H12N2O3,232.08479224399997,1.6952999999999996,0,1,1,BTM01011,BTM01011,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,178,NC1=CC=C(C=C1O)C2=CC=C(N)C(O)=C2,"InChI=1S/C12H12N2O2/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6,15-16H,13-14H2",ZGDMDBHLKNQPSD-UHFFFAOYSA-N,,216.0898
"InChI=1S/C12H10N4O/c13-6-2-1-3-8-12(6)16-10-5-11(17)7(14)4-9(10)15-8/h1-5,17H,13-14H2",HPQUPLIVRVWYNW-UHFFFAOYSA-N,NC1=C(C=C2N=C3C(N)=CC=CC3=NC2=C1)O,,,C12H10N4O,226.08546094,1.4716,0,1,1,BTM01013,BTM01013,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,179,NC1=CC=C2N=C3C(N)=CC=CC3=NC2=C1,"InChI=1S/C12H10N4/c13-7-4-5-9-11(6-7)15-10-3-1-2-8(14)12(10)16-9/h1-6H,13-14H2",FRPNYDRHOLAYDZ-UHFFFAOYSA-N,,210.0905
"InChI=1S/C12H10N4O/c13-6-1-2-7-9(5-6)15-8-3-4-10(17)11(14)12(8)16-7/h1-5,17H,13-14H2",FOYPOOYVNXPWKB-UHFFFAOYSA-N,NC1=CC=C2N=C3C(N)=C(C=CC3=NC2=C1)O,,,C12H10N4O,226.08546094,1.4716,0,1,1,BTM01014,BTM01014,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,179,NC1=CC=C2N=C3C(N)=CC=CC3=NC2=C1,"InChI=1S/C12H10N4/c13-7-4-5-9-11(6-7)15-10-3-1-2-8(14)12(10)16-9/h1-6H,13-14H2",FRPNYDRHOLAYDZ-UHFFFAOYSA-N,,210.0905
"InChI=1S/C12H10N4O/c13-6-1-2-9-10(3-6)15-11-5-7(17)4-8(14)12(11)16-9/h1-5,17H,13-14H2",GEYRLKSYBXVUBI-UHFFFAOYSA-N,NC1=CC=C2N=C3C(N)=CC(=CC3=NC2=C1)O,,,C12H10N4O,226.08546094,1.4716,0,1,1,BTM01015,BTM01015,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,179,NC1=CC=C2N=C3C(N)=CC=CC3=NC2=C1,"InChI=1S/C12H10N4/c13-7-4-5-9-11(6-7)15-10-3-1-2-8(14)12(10)16-9/h1-6H,13-14H2",FRPNYDRHOLAYDZ-UHFFFAOYSA-N,,210.0905
"InChI=1S/C12H10N4O/c13-8-2-1-3-10-12(8)15-9-5-4-7(16-17)6-11(9)14-10/h1-6,16-17H,13H2",DJUJLRXCHZKMHF-UHFFFAOYSA-N,N(C1=CC=C2N=C3C(N)=CC=CC3=NC2=C1)O,,,C12H10N4O,226.08546094,1.7316999999999994,0,1,1,BTM01016,BTM01016,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,179,NC1=CC=C2N=C3C(N)=CC=CC3=NC2=C1,"InChI=1S/C12H10N4/c13-7-4-5-9-11(6-7)15-10-3-1-2-8(14)12(10)16-9/h1-6H,13-14H2",FRPNYDRHOLAYDZ-UHFFFAOYSA-N,,210.0905
"InChI=1S/C12H10N4O/c13-7-4-5-8-11(6-7)14-9-2-1-3-10(16-17)12(9)15-8/h1-6,16-17H,13H2",JDSRFIBHMVHJHM-UHFFFAOYSA-N,NC1=CC=C2N=C3C(NO)=CC=CC3=NC2=C1,,,C12H10N4O,226.08546094,1.7316999999999994,0,1,1,BTM01017,BTM01017,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,179,NC1=CC=C2N=C3C(N)=CC=CC3=NC2=C1,"InChI=1S/C12H10N4/c13-7-4-5-9-11(6-7)15-10-3-1-2-8(14)12(10)16-9/h1-6H,13-14H2",FRPNYDRHOLAYDZ-UHFFFAOYSA-N,,210.0905
"InChI=1S/C16H14N6O6/c17-13-10-15(20-14(19-13)7-2-1-3-8(4-7)22(26)27)21(6-18-10)16-12(25)11(24)9(5-23)28-16/h1-6,9,11-12,16,24-25H,(H2,17,19,20)/t9-,11-,12-,16-/m1/s1",GPHWPQZELFNFPG-UBEDBUPSSA-N,NC1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](C=O)[C@@H](O)[C@H]3O)C4=CC=CC(=C4)[N+]([O-])=O,,,C16H14N6O6,386.097482168,0.1762999999999988,0,1,1,BTM01018,BTM01018,Oxidation of primary alcohol to aldehyde,BTMR0105,"CYP1A2
CYP2E1
CYP3A4",HUMAN,180,NC1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C4=CC=CC(=C4)[N+]([O-])=O,"InChI=1S/C16H16N6O6/c17-13-10-15(20-14(19-13)7-2-1-3-8(4-7)22(26)27)21(6-18-10)16-12(25)11(24)9(5-23)28-16/h1-4,6,9,11-12,16,23-25H,5H2,(H2,17,19,20)/t9-,11-,12-,16-/m1/s1",ACAOMVAOUMITTJ-UBEDBUPSSA-N,,388.1131
"InChI=1S/C16H16N6O7/c23-5-9-11(24)12(25)16(29-9)21-6-17-10-14(20-26)18-13(19-15(10)21)7-2-1-3-8(4-7)22(27)28/h1-4,6,9,11-12,16,23-26H,5H2,(H,18,19,20)/t9-,11-,12-,16-/m1/s1",WHQPNUFLNLOSJM-UBEDBUPSSA-N,N(C1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C4=CC=CC(=C4)[N+]([O-])=O)O,,,C16H16N6O7,404.108046852,0.01940000000000075,0,1,1,BTM01019,BTM01019,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,180,NC1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C4=CC=CC(=C4)[N+]([O-])=O,"InChI=1S/C16H16N6O6/c17-13-10-15(20-14(19-13)7-2-1-3-8(4-7)22(26)27)21(6-18-10)16-12(25)11(24)9(5-23)28-16/h1-4,6,9,11-12,16,23-25H,5H2,(H2,17,19,20)/t9-,11-,12-,16-/m1/s1",ACAOMVAOUMITTJ-UBEDBUPSSA-N,,388.1131
"InChI=1S/C16H16N6O7/c17-13-9-15(21(4-18-9)16-11(25)10(24)8(3-23)29-16)20-14(19-13)6-1-5(22(26)27)2-7-12(6)28-7/h1-2,4,7-8,10-12,16,23-25H,3H2,(H2,17,19,20)/t7?,8-,10-,11-,12?,16-/m1/s1",CISVSFFBAGIZIO-ZGSPATHPSA-N,NC1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C=4C5C(C=C(C4)[N+]([O-])=O)O5,,,C16H16N6O7,404.108046852,-1.458099999999999,0,1,1,BTM01020,BTM01020,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,180,NC1=NC(=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C4=CC=CC(=C4)[N+]([O-])=O,"InChI=1S/C16H16N6O6/c17-13-10-15(20-14(19-13)7-2-1-3-8(4-7)22(26)27)21(6-18-10)16-12(25)11(24)9(5-23)28-16/h1-4,6,9,11-12,16,23-25H,5H2,(H2,17,19,20)/t9-,11-,12-,16-/m1/s1",ACAOMVAOUMITTJ-UBEDBUPSSA-N,,388.1131
"InChI=1S/C10H8N4O/c15-13-8-5-4-7-10(12-8)14-6-2-1-3-9(14)11-7/h1-6,15H,(H,12,13)",MFLQJAFXMZDRJJ-UHFFFAOYSA-N,N(C1=CC=C2N=C3C=CC=CN3C2=N1)O,,,C10H8N4O,200.069810876,1.5688000000000002,0,0,0,BTM01021,BTM01021,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,181,NC1=CC=C2N=C3C=CC=CN3C2=N1,"InChI=1S/C10H8N4/c11-8-5-4-7-10(13-8)14-6-2-1-3-9(14)12-7/h1-6H,(H2,11,13)",BUXVIXBGMQXWGT-UHFFFAOYSA-N,,184.0748
"InChI=1S/C24H19N5O/c25-22-21-23(27-15-26-22)29(16-28-21)24(17-9-3-1-4-10-17,18-11-5-2-6-12-18)19-13-7-8-14-20(19)30/h1-16,30H,(H2,25,26,27)",VZLHALQBGMEKHM-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=C(C=CC=C5)O,,,C24H19N5O,393.158960228,3.9104000000000005,0,0,0,BTM01022,BTM01022,O-Hydroxylation of monosubstituted benzene,BTMR1034,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP3A4",HUMAN,182,NC1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5,"InChI=1S/C24H19N5/c25-22-21-23(27-16-26-22)29(17-28-21)24(18-10-4-1-5-11-18,19-12-6-2-7-13-19)20-14-8-3-9-15-20/h1-17H,(H2,25,26,27)",KZVVLISYICITEA-UHFFFAOYSA-N,,377.1640
"InChI=1S/C24H19N5O/c25-22-21-23(27-15-26-22)29(16-28-21)24(17-9-3-1-4-10-17,18-11-5-2-6-12-18)19-13-7-8-14-20(19)30/h1-16,30H,(H2,25,26,27)",VZLHALQBGMEKHM-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=C(C=CC=C5)O,,,C24H19N5O,393.158960228,3.9104000000000005,0,0,0,BTM01022,BTM01022,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,182,NC1=NC=NC2=C1N=CN2C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5,"InChI=1S/C24H19N5/c25-22-21-23(27-16-26-22)29(17-28-21)24(18-10-4-1-5-11-18,19-12-6-2-7-13-19)20-14-8-3-9-15-20/h1-17H,(H2,25,26,27)",KZVVLISYICITEA-UHFFFAOYSA-N,,377.1640
