InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C18H19N5O7/c24-11-12(25)14(18(27)28)30-17(13(11)26)21-16-10-15(20-8-23(16)29)22(7-19-10)6-9-4-2-1-3-5-9/h1-5,7-8,11-14,17,21,24-26H,6H2,(H,27,28)",DTQCPCNVVUCAGH-UHFFFAOYSA-N,N(C1=C2N=CN(CC3=CC=CC=C3)C2=NC=[N+]1[O-])C4OC(C(O)C(O)C4O)C(O)=O,,,C18H19N5O7,417.128447948,-0.6315999999999984,0,1,1,BTM00480,BTM00480,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,209,NC1=C2N=CN(CC3=CC=CC=C3)C2=NC=[N+]1[O-],"InChI=1S/C12H11N5O/c13-11-10-12(15-8-17(11)18)16(7-14-10)6-9-4-2-1-3-5-9/h1-5,7-8H,6,13H2",YDSQHNURKVIJFN-UHFFFAOYSA-N,,241.0963
"InChI=1S/C18H19N5O7/c19-15-10-16(22(7-20-10)6-9-4-2-1-3-5-9)21-8-23(15)30-18-13(26)11(24)12(25)14(29-18)17(27)28/h1-5,7-8,11-14,18-19,24-26H,6H2,(H,27,28)/p+1",XMWCPIADXFSSEC-UHFFFAOYSA-O,NC1=C2N=CN(CC3=CC=CC=C3)C2=NC=[N+]1OC4OC(C(O)C(O)C4O)C(O)=O,,,C18H20N5O7,418.13627298,-2.104199999999998,0,1,1,BTM00481,BTM00481,O-Glucuronidation of N-oxide,BTMR0184,EC 2.4.1.17,HUMAN,209,NC1=C2N=CN(CC3=CC=CC=C3)C2=NC=[N+]1[O-],"InChI=1S/C12H11N5O/c13-11-10-12(15-8-17(11)18)16(7-14-10)6-9-4-2-1-3-5-9/h1-5,7-8H,6,13H2",YDSQHNURKVIJFN-UHFFFAOYSA-N,,241.0963
"InChI=1S/C24H26N8O6/c25-11-4-6-17(15(26)8-11)31-29-13-2-1-3-14(9-13)30-32-18-7-5-12(10-16(18)27)28-23-21(35)19(33)20(34)22(38-23)24(36)37/h1-10,19-23,28,33-35H,25-27H2,(H,36,37)/b31-29+,32-30+",VFEQOPJSIQSPJP-JWTBXLROSA-N,N(C1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1)C4OC(C(O)C(O)C4O)C(O)=O,,,C24H26N8O6,522.197530552,2.7133000000000003,3,1,1,BTM00482,BTM00482,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C24H26N8O6/c25-11-4-6-16(15(27)8-11)31-29-13-2-1-3-14(10-13)30-32-17-7-5-12(26)9-18(17)28-23-21(35)19(33)20(34)22(38-23)24(36)37/h1-10,19-23,28,33-35H,25-27H2,(H,36,37)/b31-29+,32-30-",ZBOJFNNZCKRUPG-QBNZQOSMSA-N,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(NC4OC(C(O)C(O)C4O)C(O)=O)=C1,,,C24H26N8O6,522.197530552,2.7133000000000003,3,1,1,BTM00483,BTM00483,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C20H20N8O/c1-12(29)24-14-6-8-20(18(23)11-14)28-26-16-4-2-3-15(10-16)25-27-19-7-5-13(21)9-17(19)22/h2-11H,21-23H2,1H3,(H,24,29)/b27-25+,28-26+",NZJZAKFSEVNDHQ-NBHCHVEOSA-N,N(C1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1)C(=O)C,,,C20H20N8O,388.17600726,4.181800000000001,0,1,1,BTM00484,BTM00484,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C20H20N8O/c1-12(29)24-20-10-14(22)6-8-19(20)28-26-16-4-2-3-15(11-16)25-27-18-7-5-13(21)9-17(18)23/h2-11H,21-23H2,1H3,(H,24,29)/b27-25+,28-26+",FWHKQMQWNSUBFA-NBHCHVEOSA-N,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(NC(=O)C)=C1,,,C20H20N8O,388.17600725999995,4.181800000000001,0,1,1,BTM00485,BTM00485,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C20H20N8O/c1-12(29)24-14-6-8-20(18(23)11-14)28-26-16-4-2-3-15(10-16)25-27-19-7-5-13(21)9-17(19)22/h2-11H,21-23H2,1H3,(H,24,29)/b27-25+,28-26+",NZJZAKFSEVNDHQ-NBHCHVEOSA-N,N(C1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1)C(=O)C,,,C20H20N8O,388.17600726,4.181800000000001,0,1,1,BTM00484,BTM00484,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C20H20N8O/c1-12(29)24-20-10-14(22)6-8-19(20)28-26-16-4-2-3-15(11-16)25-27-18-7-5-13(21)9-17(18)23/h2-11H,21-23H2,1H3,(H,24,29)/b27-25+,28-26+",FWHKQMQWNSUBFA-NBHCHVEOSA-N,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(NC(=O)C)=C1,,,C20H20N8O,388.17600725999995,4.181800000000001,0,1,1,BTM00485,BTM00485,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,210,NC1=CC=C(N=NC2=CC=CC(=C2)N=NC3=CC=C(N)C=C3N)C(N)=C1,"InChI=1S/C18H18N8/c19-11-4-6-17(15(21)8-11)25-23-13-2-1-3-14(10-13)24-26-18-7-5-12(20)9-16(18)22/h1-10H,19-22H2",BDFZFGDTHFGWRQ-UHFFFAOYSA-N,,346.1654
"InChI=1S/C18H19N3O8/c19-11-6-3-9(7-12(11)21(27)28)8-1-4-10(5-2-8)20-17-15(24)13(22)14(23)16(29-17)18(25)26/h1-7,13-17,20,22-24H,19H2,(H,25,26)",BXPORDOYYREPNH-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-])C3OC(C(O)C(O)C3O)C(O)=O,,,C18H19N3O8,405.117214568,1.1211,1,1,1,BTM00486,BTM00486,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C18H19N3O8/c19-10-4-1-8(2-5-10)9-3-6-11(12(7-9)21(27)28)20-17-15(24)13(22)14(23)16(29-17)18(25)26/h1-7,13-17,20,22-24H,19H2,(H,25,26)",NEBGIPNWXRSBLT-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC=C(NC3OC(C(O)C(O)C3O)C(O)=O)C(=C2)[N+](=O)[O-],,,C18H19N3O8,405.11721456800007,1.1211,1,1,1,BTM00487,BTM00487,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C14H13N3O3/c1-9(18)16-12-5-2-10(3-6-12)11-4-7-13(15)14(8-11)17(19)20/h2-8H,15H2,1H3,(H,16,18)",ZGEKVGRBHPAWMT-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-])C(=O)C,,,C14H13N3O3,271.09569127599997,2.589599999999999,0,0,0,BTM00488,BTM00488,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C14H13N3O3/c1-9(18)16-13-7-4-11(8-14(13)17(19)20)10-2-5-12(15)6-3-10/h2-8H,15H2,1H3,(H,16,18)",DGFLEPJKPNJMBA-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC=C(NC(=O)C)C(=C2)[N+](=O)[O-],,,C14H13N3O3,271.095691276,2.589599999999999,0,0,0,BTM00489,BTM00489,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C14H13N3O3/c1-9(18)16-12-5-2-10(3-6-12)11-4-7-13(15)14(8-11)17(19)20/h2-8H,15H2,1H3,(H,16,18)",ZGEKVGRBHPAWMT-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-])C(=O)C,,,C14H13N3O3,271.09569127599997,2.589599999999999,0,0,0,BTM00488,BTM00488,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C14H13N3O3/c1-9(18)16-13-7-4-11(8-14(13)17(19)20)10-2-5-12(15)6-3-10/h2-8H,15H2,1H3,(H,16,18)",DGFLEPJKPNJMBA-UHFFFAOYSA-N,NC1=CC=C(C=C1)C2=CC=C(NC(=O)C)C(=C2)[N+](=O)[O-],,,C14H13N3O3,271.095691276,2.589599999999999,0,0,0,BTM00489,BTM00489,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,211,NC1=CC=C(C=C1)C2=CC=C(N)C(=C2)[N+](=O)[O-],"InChI=1S/C12H11N3O2/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(7-9)15(16)17/h1-7H,13-14H2",OESUYYFUIPUBIV-UHFFFAOYSA-N,,229.0851
"InChI=1S/C16H22N6O11/c17-16-19-11(21-30)4-12(20-16)22(2-18-4)13-9(5(24)3(1-23)31-13)32-15-8(27)6(25)7(26)10(33-15)14(28)29/h2-3,5-10,13,15,23-27,30H,1H2,(H,28,29)(H3,17,19,20,21)",UQXWLJMWAPDMSY-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3OC4OC(C(O)=O)C(C(C4O)O)O)C2=N1,,,C16H22N6O11,474.134655524,-4.505399999999998,2,1,1,BTM00490,BTM00490,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C16H22N6O11/c17-16-19-11(21-30)4-12(20-16)22(2-18-4)13-8(27)9(3(1-23)31-13)32-15-7(26)5(24)6(25)10(33-15)14(28)29/h2-3,5-10,13,15,23-27,30H,1H2,(H,28,29)(H3,17,19,20,21)",NHIGITURRNVYQG-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(CO)C(OC4OC(C(O)=O)C(C(C4O)O)O)C3O)C2=N1,,,C16H22N6O11,474.134655524,-4.505399999999998,2,1,1,BTM00491,BTM00491,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C16H22N6O11/c17-16-19-11(21-30)4-12(20-16)22(2-18-4)13-8(26)5(23)3(32-13)1-31-15-9(27)6(24)7(25)10(33-15)14(28)29/h2-3,5-10,13,15,23-27,30H,1H2,(H,28,29)(H3,17,19,20,21)",BAPSUZQDUIAZIL-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(COC4OC(C(O)=O)C(C(C4O)O)O)C(O)C3O)C2=N1,,,C16H22N6O11,474.134655524,-4.505399999999998,2,1,1,BTM00492,BTM00492,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C16H22N6O11/c17-16-19-11-4(18-2-21(11)13-8(27)5(24)3(1-23)32-13)12(20-16)22(31)14-9(28)6(25)7(26)10(33-14)15(29)30/h2-3,5-10,13-14,23-28,31H,1H2,(H,29,30)(H2,17,19,20)",QNHDGAXXCLGQBM-UHFFFAOYSA-N,NC1=NC(N(O)C2OC(C(O)C(O)C2O)C(O)=O)=C3N=CN(C4OC(CO)C(O)C4O)C3=N1,,,C16H22N6O11,474.134655524,-4.560399999999999,2,1,1,BTM00493,BTM00493,N-Glucuronidation of hydroxylamine,BTMR0169,EC 2.4.1.17,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C16H22N6O11/c23-1-3-5(24)9(28)14(32-3)22-2-17-4-11(21-31)18-16(19-12(4)22)20-13-8(27)6(25)7(26)10(33-13)15(29)30/h2-3,5-10,13-14,23-28,31H,1H2,(H,29,30)(H2,18,19,20,21)",PCXLOOPXVHNQRX-UHFFFAOYSA-N,N(C1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1)C4OC(C(O)C(O)C4O)C(O)=O,,,C16H22N6O11,474.134655524,-4.358599999999998,2,1,1,BTM00494,BTM00494,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C10H14N6O8S/c11-10-13-7(15-19)4-8(14-10)16(2-12-4)9-6(18)5(17)3(24-9)1-23-25(20,21)22/h2-3,5-6,9,17-19H,1H2,(H,20,21,22)(H3,11,13,14,15)",QEUDAIFDGGORSL-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(COS(O)(=O)=O)C(O)C3O)C2=N1,,,C10H14N6O8S,378.059382408,-2.9095,2,1,1,BTM00495,BTM00495,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C10H14N6O8S/c11-10-13-7(15-19)4-8(14-10)16(2-12-4)9-6(24-25(20,21)22)5(18)3(1-17)23-9/h2-3,5-6,9,17-19H,1H2,(H,20,21,22)(H3,11,13,14,15)",KNYHTBXTWWCMFF-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3OS(O)(=O)=O)C2=N1,,,C10H14N6O8S,378.0593824079999,-2.9095,2,1,1,BTM00496,BTM00496,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C10H14N6O8S/c11-10-13-7(15-19)4-8(14-10)16(2-12-4)9-5(18)6(3(1-17)23-9)24-25(20,21)22/h2-3,5-6,9,17-19H,1H2,(H,20,21,22)(H3,11,13,14,15)",KAJZDYKPQZZXJR-UHFFFAOYSA-N,NC1=NC(NO)=C2N=CN(C3OC(CO)C(OS(O)(=O)=O)C3O)C2=N1,,,C10H14N6O8S,378.059382408,-2.9095,2,1,1,BTM00497,BTM00497,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,212,NC1=NC(NO)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H14N6O5/c11-10-13-7(15-20)4-8(14-10)16(2-12-4)9-6(19)5(18)3(1-17)21-9/h2-3,5-6,9,17-20H,1H2,(H3,11,13,14,15)",TUQQCMYCSWRQCO-UHFFFAOYSA-N,,298.1025
"InChI=1S/C40H37N13O13S2/c41-18-1-11-26(24(43)15-18)50-46-20-3-7-22(8-4-20)48-52-32-28(67(59,60)61)13-17-14-29(68(62,63)64)33(37(30(17)31(32)45)65-40-36(56)34(54)35(55)38(66-40)39(57)58)53-49-23-9-5-21(6-10-23)47-51-27-12-2-19(42)16-25(27)44/h1-16,34-36,38,40,54-56H,41-45H2,(H,57,58)(H,59,60,61)(H,62,63,64)/b50-46+,51-47+,52-48+,53-49+",IDBHXWWQNVSUDN-NFWAUSTCSA-N,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(OC5OC(C(O)C(O)C5O)C(O)=O)C(N=NC6=CC=C(C=C6)N=NC7=CC=C(N)C=C7N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,,,C40H37N13O13S2,971.2075202439999,6.1583999999999985,3,2,2,BTM00498,BTM00498,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,213,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,"InChI=1S/C34H29N13O7S2/c35-18-1-11-26(24(37)15-18)44-40-20-3-7-22(8-4-20)42-46-32-28(55(49,50)51)13-17-14-29(56(52,53)54)33(34(48)30(17)31(32)39)47-43-23-9-5-21(6-10-23)41-45-27-12-2-19(36)16-25(27)38/h1-16,48H,35-39H2,(H,49,50,51)(H,52,53,54)",YILRCDLYJGTFTH-UHFFFAOYSA-N,,795.1754
"InChI=1S/C40H37N13O13S2/c41-18-1-11-26(24(42)15-18)50-46-19-4-8-22(9-5-19)49-53-33-29(68(63,64)65)14-17-13-28(67(60,61)62)32(31(44)30(17)34(33)54)52-48-21-6-2-20(3-7-21)47-51-27-12-10-23(16-25(27)43)45-39-37(57)35(55)36(56)38(66-39)40(58)59/h1-16,35-39,45,54-57H,41-44H2,(H,58,59)(H,60,61,62)(H,63,64,65)/b50-46+,51-47+,52-48+,53-49+",KTSRLWOUWJBOSK-NFWAUSTCSA-N,N(C1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1)C7OC(C(O)C(O)C7O)C(O)=O,,,C40H37N13O13S2,971.207520244,6.462699999999999,3,2,2,BTM00499,BTM00499,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,213,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,"InChI=1S/C34H29N13O7S2/c35-18-1-11-26(24(37)15-18)44-40-20-3-7-22(8-4-20)42-46-32-28(55(49,50)51)13-17-14-29(56(52,53)54)33(34(48)30(17)31(32)39)47-43-23-9-5-21(6-10-23)41-45-27-12-2-19(36)16-25(27)38/h1-16,48H,35-39H2,(H,49,50,51)(H,52,53,54)",YILRCDLYJGTFTH-UHFFFAOYSA-N,,795.1754
"InChI=1S/C40H37N13O13S2/c41-18-1-11-25(24(43)15-18)50-46-20-3-9-23(10-4-20)49-53-33-29(68(63,64)65)14-17-13-28(67(60,61)62)32(31(44)30(17)34(33)54)52-48-22-7-5-21(6-8-22)47-51-26-12-2-19(42)16-27(26)45-39-37(57)35(55)36(56)38(66-39)40(58)59/h1-16,35-39,45,54-57H,41-44H2,(H,58,59)(H,60,61,62)(H,63,64,65)/b50-46+,51-47+,52-48+,53-49+",AMSGVRGSVHHDRR-NFWAUSTCSA-N,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(NC7OC(C(O)C(O)C7O)C(O)=O)=C1,,,C40H37N13O13S2,971.2075202440001,6.462699999999999,3,2,2,BTM00500,BTM00500,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,213,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,"InChI=1S/C34H29N13O7S2/c35-18-1-11-26(24(37)15-18)44-40-20-3-7-22(8-4-20)42-46-32-28(55(49,50)51)13-17-14-29(56(52,53)54)33(34(48)30(17)31(32)39)47-43-23-9-5-21(6-10-23)41-45-27-12-2-19(36)16-25(27)38/h1-16,48H,35-39H2,(H,49,50,51)(H,52,53,54)",YILRCDLYJGTFTH-UHFFFAOYSA-N,,795.1754
"InChI=1S/C40H37N13O13S2/c41-18-1-11-25(24(43)15-18)50-46-20-3-7-22(8-4-20)48-52-32-28(67(60,61)62)13-17-14-29(68(63,64)65)33(34(54)30(17)31(32)44)53-49-23-9-5-21(6-10-23)47-51-26-12-2-19(42)16-27(26)45-39-37(57)35(55)36(56)38(66-39)40(58)59/h1-16,35-39,45,54-57H,41-44H2,(H,58,59)(H,60,61,62)(H,63,64,65)/b50-46+,51-47+,52-48+,53-49+",JQZJVVWIWSDZQA-NFWAUSTCSA-N,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6NC7OC(C(O)C(O)C7O)C(O)=O)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,,,C40H37N13O13S2,971.207520244,6.462699999999999,3,2,2,BTM00501,BTM00501,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,213,NC1=CC=C(N=NC2=CC=C(C=C2)N=NC3=C(N)C4=C(O)C(N=NC5=CC=C(C=C5)N=NC6=CC=C(N)C=C6N)=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)C(N)=C1,"InChI=1S/C34H29N13O7S2/c35-18-1-11-26(24(37)15-18)44-40-20-3-7-22(8-4-20)42-46-32-28(55(49,50)51)13-17-14-29(56(52,53)54)33(34(48)30(17)31(32)39)47-43-23-9-5-21(6-10-23)41-45-27-12-2-19(36)16-25(27)38/h1-16,48H,35-39H2,(H,49,50,51)(H,52,53,54)",YILRCDLYJGTFTH-UHFFFAOYSA-N,,795.1754
